"sample","project","CD8","Cytotoxicity","Antigenicity","PD1","PDL1","FASLG","CXCL9","CXCL10","CCL5","Chemokine_Signature"
"TCGA-05-4405-01A-21R-1858-07","LUAD",2.34088820449733,1.82919621032678,9.10675949568243,0.721486133415527,3.50505836226336,-0.65120786096378,3.34943186035124,3.13151987803924,4.25724096351876,3.57939756730308
"TCGA-44-7670-01A-11R-2066-07","LUAD",3.05129984586991,2.60968029754702,10.3974072098221,2.18578484632422,2.96685656816985,-0.981934993366226,4.86395556110987,3.55620013422004,4.08182229704738,4.16732599745909
"TCGA-44-8119-01A-11R-2241-07","LUAD",2.38783477932409,4.60158211159941,9.65546356060438,1.71314263705149,3.02101575546672,-0.919422829372562,6.61194254594281,5.01341838707068,4.75963844448108,5.46166645916486
"TCGA-49-4501-01A-01R-1206-07","LUAD",2.73398126632643,3.2002645162266,11.5658438128227,1.25558921093417,3.10773914848098,-0.45955991476942,5.32323608554699,3.66118872510364,5.62600893917473,4.87014458327512
"TCGA-55-8207-01A-11R-2241-07","LUAD",2.42391498609581,2.33518942318483,9.89076954298229,0.694568388994729,3.00969437564607,-1.08475403300009,4.12007434672161,2.40113797002145,4.63757961695643,3.71959731123316
"TCGA-05-4402-01A-01R-1206-07","LUAD",1.39537483459286,2.33365560574347,10.8220111029047,0.381038898054652,2.67511637488039,-0.541189782160244,3.76049031682299,4.91454371020209,4.21852163422992,4.297851887085
"TCGA-55-8203-01A-11R-2241-07","LUAD",3.39924042970676,3.55386882717643,10.0942807602303,2.13942979170501,3.19284144456344,0.882239419214416,5.82934241145131,4.48011619799574,5.1671870982419,5.15888190256298
"TCGA-05-4427-01A-21R-1858-07","LUAD",2.81805692009454,3.27490903728561,10.4826774553646,0.366479376760141,5.49150627903038,0.955397184421641,5.67300096840351,5.0434686556457,5.12203419834458,5.27950127413127
"TCGA-44-3917-01A-01R-A278-07","LUAD",3.50904487142545,4.80556573026818,8.7050622083852,1.20583125912329,2.98854004218078,1.91552126421162,6.34565579940309,6.39503333139183,5.29222538026273,6.01097150368589
"TCGA-64-5775-01A-01R-1628-07","LUAD",0.938218949216524,1.63719343742973,9.98690215314772,-1.06829098899107,6.60228804761524,-1.33925138381002,1.57582491458536,3.95437648965918,3.50647534060092,3.01222558161515
"TCGA-86-6851-01A-11R-1949-07","LUAD",4.1052103995118,5.4578656641848,11.9141266761694,3.72911957321325,4.28267185348347,3.34130998906446,9.62265117142039,6.43071292869588,7.83951915465905,7.96429441825844
"TCGA-73-4677-01A-01R-1206-07","LUAD",2.78037193770768,2.72828746905607,11.1491243742398,1.35090271332401,2.68576575511381,-0.715570991762493,4.60101148671281,2.67230674089919,5.10038236191734,4.12456686317645
"TCGA-91-6848-01A-11R-1949-07","LUAD",3.42423107059396,4.61995154447186,10.1724564340102,1.85332637696987,5.93262041811462,1.39659161906652,8.20340747429604,6.57695186025213,6.00363267035457,6.92799733496758
"TCGA-44-2661-01A-01R-1107-07","LUAD",4.55102234865107,4.8243652413114,11.3864602850825,2.42560756648203,3.77835335264939,2.29567781583662,7.50048426296877,7.03084218232524,6.67296074921636,7.06809573150346
"TCGA-55-6981-01A-11R-1949-07","LUAD",-0.0808426770499399,1.00171702809751,10.1376083171533,1.2807304114324,3.49445591889199,-1.7721653136452,2.00783512516143,1.59273494235661,2.65175901008528,2.08410969253444
"TCGA-55-7284-01B-11R-2241-07","LUAD",2.8089715823873,3.05991898132527,10.8963027134668,0.459056973754938,3.40484642893928,0.364786113652647,5.47441961052384,3.78144885857997,4.87572023181199,4.71052956697193
"TCGA-91-A4BD-01A-11R-A24H-07","LUAD",1.24185890777661,2.67228342028072,11.1961150963094,0.682453407683208,2.66344290610796,-0.246112277392055,3.76038571941742,3.74752479383051,4.96305524100437,4.15698858475077
"TCGA-73-4670-01A-01R-1206-07","LUAD",1.17918474410627,2.05161788348009,9.96138092279054,-0.263737763162315,2.49867866527038,-1.26423293549494,4.11755526697615,3.67061218406906,3.55434539582278,3.78083761562266
"TCGA-49-6742-01A-11R-1858-07","LUAD",1.46064415256813,2.03501677034857,10.700119679752,-0.00082282313702751,1.87789207506033,-2.06134177518721,2.14900349159254,1.69862017224155,4.39138551954092,2.74633639445834
"TCGA-55-A48Y-01A-11R-A24H-07","LUAD",1.74604864073924,2.8982334914406,9.52900685786105,0.290565909167352,2.30806446124724,-1.59838765709418,5.48510876783654,4.22393891915529,4.68360523121676,4.7975509727362
"TCGA-97-8176-01A-11R-2403-07","LUAD",1.6077831689985,2.12739437666129,9.18779964055485,0.515105479281595,1.13158039802871,-0.706534163226851,2.31221028483583,1.28444225559213,4.0085796208033,2.53507738707708
"TCGA-55-A48Z-01A-12R-A24X-07","LUAD",2.77736201564573,2.85233505810888,11.1987807918309,1.88340222082574,4.3834040133949,0.539560295692754,6.43424467012512,5.17589916318026,6.00441923493713,5.8715210227475
"TCGA-50-6590-01A-12R-1858-07","LUAD",3.69169226690967,4.65646904086526,11.8899213644854,3.07541678008953,6.07863266161566,1.9241913302971,8.85142519217485,6.95626383236002,6.53485573513084,7.44751491988857
